0,0.00014734268188476562
1,0.0002849102020263672
2,0.0003566741943359375
3,0.00044727325439453125
4,0.0005297660827636719
5,0.0006082057952880859
6,0.0006816387176513672
7,0.0007610321044921875
8,0.0008308887481689453
9,0.0009043216705322266
10,0.0010063648223876953
11,0.001074075698852539
12,0.0011458396911621094
13,0.0012149810791015625
14,0.0012896060943603516
15,0.001363992691040039
16,0.001438140869140625
17,0.0015134811401367188
18,0.0015864372253417969
19,0.0016605854034423828
20,0.001734018325805664
21,0.0018086433410644531
22,0.0018792152404785156
23,0.001950979232788086
24,0.002019166946411133
25,0.0020911693572998047
26,0.002155780792236328
27,0.0022161006927490234
28,0.002289295196533203
29,0.0023605823516845703
30,0.002433300018310547
31,0.0025060176849365234
32,0.002582073211669922
33,0.002653360366821289
34,0.0027167797088623047
35,0.0027878284454345703
36,0.0028638839721679688
37,0.002933979034423828
38,0.0030078887939453125
39,0.003081798553466797
40,0.003155946731567383
41,0.003222227096557617
42,0.0032989978790283203
43,0.0033626556396484375
44,0.003435850143432617
45,0.0035130977630615234
46,0.0035867691040039062
47,0.0036618709564208984
48,0.003733396530151367
49,0.0038084983825683594
50,0.003880023956298828
51,0.0039517879486083984
52,0.004024028778076172
53,0.0040972232818603516
54,0.004167318344116211
55,0.004227876663208008
56,0.004298210144042969
57,0.0043714046478271484
58,0.004446506500244141
59,0.004520416259765625
60,0.004593610763549805
61,0.004666805267333984
62,0.0047359466552734375
63,0.004807710647583008
64,0.0048809051513671875
65,0.004952669143676758
66,0.005020856857299805
67,0.005094766616821289
68,0.005165815353393555
69,0.005237102508544922
70,0.005296945571899414
71,0.005366325378417969
72,0.005438804626464844
73,0.005515098571777344
74,0.005585193634033203
75,0.005659341812133789
76,0.0057332515716552734
77,0.005807161331176758
78,0.0058786869049072266
79,0.005950212478637695
80,0.0060236454010009766
81,0.0060918331146240234
82,0.006164073944091797
83,0.006237030029296875
84,0.006308794021606445
85,0.006384849548339844
86,0.006461381912231445
87,0.006533622741699219
88,0.006608009338378906
89,0.0066835880279541016
90,0.0067560672760009766
91,0.006829738616943359
92,0.006903648376464844
93,0.006975889205932617
94,0.0070493221282958984
95,0.007124662399291992
96,0.007197141647338867
97,0.0072591304779052734
98,0.007331371307373047
99,0.007393598556518555
100,0.0074651241302490234
101,0.007534027099609375
102,0.007607698440551758
103,0.007668256759643555
104,0.007734060287475586
105,0.00780797004699707
106,0.007881641387939453
107,0.00798344612121582
108,0.008056402206420898
109,0.008118867874145508
110,0.008189201354980469
111,0.008257389068603516
112,0.008333921432495117
113,0.008404731750488281
114,0.008482217788696289
115,0.008552789688110352
116,0.008626937866210938
117,0.008699178695678711
118,0.008770465850830078
119,0.008841514587402344
120,0.00890350341796875
121,0.008964776992797852
122,0.009037256240844727
123,0.009111642837524414
124,0.009190082550048828
125,0.009263753890991211
126,0.009326934814453125
127,0.009407520294189453
128,0.00947427749633789
129,0.009546279907226562
130,0.009614944458007812
131,0.00973367691040039
132,0.009815692901611328
133,0.009901046752929688
134,0.009963750839233398
135,0.01003718376159668
136,0.01010894775390625
137,0.010181427001953125
138,0.01025247573852539
139,0.010324239730834961
140,0.010394573211669922
141,0.010462760925292969
142,0.01052236557006836
143,0.010590553283691406
144,0.010662317276000977
145,0.010734081268310547
146,0.010804176330566406
147,0.010875940322875977
148,0.01094961166381836
149,0.011037588119506836
150,0.011111974716186523
151,0.01118612289428711
152,0.01125335693359375
153,0.011312723159790039
154,0.011383771896362305
155,0.011461019515991211
156,0.011532783508300781
157,0.011594533920288086
158,0.011653900146484375
159,0.011720895767211914
160,0.011793851852416992
161,0.011867046356201172
162,0.011941194534301758
163,0.012016773223876953
164,0.012090682983398438
165,0.012163639068603516
166,0.012237787246704102
167,0.012314319610595703
